,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
227,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29E-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4,GOD'S PLAN,DRAKE
228,0.512,0.831,2,-9.004,1,0.0383,0.552,0,0.336,0.963,148.82,audio_features,0oPdaY4dXtc3ZsaG17V972,spotify:track:0oPdaY4dXtc3ZsaG17V972,https://api.spotify.com/v1/tracks/0oPdaY4dXtc3ZsaG17V972,https://api.spotify.com/v1/audio-analysis/0oPdaY4dXtc3ZsaG17V972,182067,4,FELIZ NAVIDAD,JOSE FELICIANO
229,0.654,0.528,6,-6.224,0,0.0412,0.0599,7.14E-05,0.0975,0.376,82.014,audio_features,2CTN6UuO2dNEVZXR0DJVk2,spotify:track:2CTN6UuO2dNEVZXR0DJVk2,https://api.spotify.com/v1/tracks/2CTN6UuO2dNEVZXR0DJVk2,https://api.spotify.com/v1/audio-analysis/2CTN6UuO2dNEVZXR0DJVk2,180760,4,ONLY WANT YOU,RITA ORA
230,0.671,0.675,10,-7.383,0,0.0442,0.0583,0.0557,0.117,0.627,94.453,audio_features,0DZNjwIIr1dT3YnRnoo5Np,spotify:track:0DZNjwIIr1dT3YnRnoo5Np,https://api.spotify.com/v1/tracks/0DZNjwIIr1dT3YnRnoo5Np,https://api.spotify.com/v1/audio-analysis/0DZNjwIIr1dT3YnRnoo5Np,224987,4,PLAY GOD,SAM FENDER
231,0.649,0.453,6,-7.28,1,0.085,0.627,0,0.116,0.431,99.183,audio_features,4ZT9FnbFu1PaBfV3itxiqT,spotify:track:4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/tracks/4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/audio-analysis/4ZT9FnbFu1PaBfV3itxiqT,181891,4,I,LIL SKIES
232,0.699,0.687,7,-3.997,0,0.106,0.308,3.63E-05,0.121,0.499,88.932,audio_features,13ZyrkCDmRz5xY3seuAWYk,spotify:track:13ZyrkCDmRz5xY3seuAWYk,https://api.spotify.com/v1/tracks/13ZyrkCDmRz5xY3seuAWYk,https://api.spotify.com/v1/audio-analysis/13ZyrkCDmRz5xY3seuAWYk,189977,4,HEAR ME CALLING,JUICE WRLD
233,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,audio_features,2YpeDb67231RjR0MgVLzsG,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4,OLD TOWN ROAD,LIL NAS X
234,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4,BAD GUY,BILLIE EILISH
235,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,1DFD5Fotzgn6yYXkYsKiGs,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,152913,4,PIECE OF YOUR HEART,MEDUZA FT GOODBOYS
236,0.438,0.178,5,-9.402,1,0.0414,0.957,0,0.316,0.344,75.248,audio_features,1Qi2wh8fFgDV7tl4Sj3f2K,spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,https://api.spotify.com/v1/tracks/1Qi2wh8fFgDV7tl4Sj3f2K,https://api.spotify.com/v1/audio-analysis/1Qi2wh8fFgDV7tl4Sj3f2K,170964,1,HAVE YOURSELF A MERRY LITTLE CHRISTMAS,SAM SMITH
237,0.698,0.384,9,-9.471,1,0.0398,0.35,0.00239,0.0772,0.745,97.215,audio_features,2bPQuniBB9x0fRtxDly0kr,spotify:track:2bPQuniBB9x0fRtxDly0kr,https://api.spotify.com/v1/tracks/2bPQuniBB9x0fRtxDly0kr,https://api.spotify.com/v1/audio-analysis/2bPQuniBB9x0fRtxDly0kr,176360,4,STOP THE CAVALRY,JONA LEWIE
238,0.518,0.465,0,-5.903,1,0.0273,0.834,0,0.203,0.302,93.024,audio_features,4zb3kFL9fXrrfTwIY4CcDy,spotify:track:4zb3kFL9fXrrfTwIY4CcDy,https://api.spotify.com/v1/tracks/4zb3kFL9fXrrfTwIY4CcDy,https://api.spotify.com/v1/audio-analysis/4zb3kFL9fXrrfTwIY4CcDy,229783,4,FLUX,ELLIE GOULDING
239,0.623,0.608,1,-5.937,0,0.0434,0.426,0,0.105,0.263,84.98,audio_features,6MjNilJCVKJq0LfFvo5jWJ,spotify:track:6MjNilJCVKJq0LfFvo5jWJ,https://api.spotify.com/v1/tracks/6MjNilJCVKJq0LfFvo5jWJ,https://api.spotify.com/v1/audio-analysis/6MjNilJCVKJq0LfFvo5jWJ,208518,4,FAST,JUICE WRLD
240,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,audio_features,5icOoE6VgqFKohjWWNp0Ac,spotify:track:5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,156347,4,HERE WITH ME,MARSHMELLO FT CHVRCHES
241,0.598,0.872,6,-4.567,0,0.0328,0.0196,0,0.326,0.609,107.009,audio_features,5IwUFTiNkarb5HEtNRtRtc,spotify:track:5IwUFTiNkarb5HEtNRtRtc,https://api.spotify.com/v1/tracks/5IwUFTiNkarb5HEtNRtRtc,https://api.spotify.com/v1/audio-analysis/5IwUFTiNkarb5HEtNRtRtc,217425,4,MOTHER TONGUE,BRING ME THE HORIZON
242,0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,audio_features,6rPO02ozF3bM7NnOV4h6s2,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4,DESPACITO (REMIX),LUIS FONSI/DADDY YANKEE/BIEBER
243,0.734,0.683,1,-6.105,1,0.0776,0.013,0,0.28,0.445,162.038,audio_features,3WRIaWsws011vHMd9uzPjG,spotify:track:3WRIaWsws011vHMd9uzPjG,https://api.spotify.com/v1/tracks/3WRIaWsws011vHMd9uzPjG,https://api.spotify.com/v1/audio-analysis/3WRIaWsws011vHMd9uzPjG,228367,4,FIRST OFF,FUTURE FT TRAVIS SCOTT
244,0.881,0.889,11,-5.401,1,0.0944,0.0423,1.32E-06,0.108,0.492,106.054,audio_features,7Asg82VZIPN0sNnNA9IwnW,spotify:track:7Asg82VZIPN0sNnNA9IwnW,https://api.spotify.com/v1/tracks/7Asg82VZIPN0sNnNA9IwnW,https://api.spotify.com/v1/audio-analysis/7Asg82VZIPN0sNnNA9IwnW,237733,4,FASHION WEEK,STEEL BANGLEZ/TRACEY/MOSTACK
245,0.781,0.597,10,-6.794,0,0.23,0.0415,0,0.152,0.544,158.043,audio_features,7wcyO1rrH3Ru4t659IjG41,spotify:track:7wcyO1rrH3Ru4t659IjG41,https://api.spotify.com/v1/tracks/7wcyO1rrH3Ru4t659IjG41,https://api.spotify.com/v1/audio-analysis/7wcyO1rrH3Ru4t659IjG41,149949,4,CRUSHED UP,FUTURE
246,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43E-06,0.0777,0.957,152.132,audio_features,2pnPe4pJtq7689i5ydzvJJ,spotify:track:2pnPe4pJtq7689i5ydzvJJ,https://api.spotify.com/v1/tracks/2pnPe4pJtq7689i5ydzvJJ,https://api.spotify.com/v1/audio-analysis/2pnPe4pJtq7689i5ydzvJJ,165733,4,RUN RUDOLPH RUN,CHUCK BERRY
247,0.398,0.316,1,-7.031,1,0.0368,0.805,0,0.295,0.174,118.582,audio_features,0tV8pOpiNsKqUys0ilUcXz,spotify:track:0tV8pOpiNsKqUys0ilUcXz,https://api.spotify.com/v1/tracks/0tV8pOpiNsKqUys0ilUcXz,https://api.spotify.com/v1/audio-analysis/0tV8pOpiNsKqUys0ilUcXz,253342,4,RISE,JONAS BLUE FT JACK & JACK
248,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,audio_features,7pdF27mSDuPWhppnHAmWHa,spotify:track:7pdF27mSDuPWhppnHAmWHa,https://api.spotify.com/v1/tracks/7pdF27mSDuPWhppnHAmWHa,https://api.spotify.com/v1/audio-analysis/7pdF27mSDuPWhppnHAmWHa,157777,4,WHOA (MIND IN AWE),XXXTENTACION
249,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,audio_features,4CH66Rxcjcj3VBHwmIBj4T,spotify:track:4CH66Rxcjcj3VBHwmIBj4T,https://api.spotify.com/v1/tracks/4CH66Rxcjcj3VBHwmIBj4T,https://api.spotify.com/v1/audio-analysis/4CH66Rxcjcj3VBHwmIBj4T,94246,4,BAD,XXXTENTACION
250,0.768,0.635,10,-4.925,1,0.15,0.0289,0,0.312,0.64,160.992,audio_features,3oHiR89Y8gn6xt3YGAAzFj,spotify:track:3oHiR89Y8gn6xt3YGAAzFj,https://api.spotify.com/v1/tracks/3oHiR89Y8gn6xt3YGAAzFj,https://api.spotify.com/v1/audio-analysis/3oHiR89Y8gn6xt3YGAAzFj,215053,4,NASSTY,D-BLOCK EUROPE/ADZ/LIL PINO/LB
251,0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,audio_features,0uUNN1nSoUx1A4fkDCWDQ7,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,https://api.spotify.com/v1/audio-analysis/0uUNN1nSoUx1A4fkDCWDQ7,183027,4,SO AM I,AVA MAX
252,0.852,0.668,5,-7.86,1,0.453,0.612,4.58E-06,0.0634,0.588,143.832,audio_features,5gDQm47YjTJkdkTnfNFRMC,spotify:track:5gDQm47YjTJkdkTnfNFRMC,https://api.spotify.com/v1/tracks/5gDQm47YjTJkdkTnfNFRMC,https://api.spotify.com/v1/audio-analysis/5gDQm47YjTJkdkTnfNFRMC,173331,4,YOUR MRS,JAY1
253,0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.134,0.799,170.13,audio_features,3PYx9Wte3jwb48V0wArMOy,spotify:track:3PYx9Wte3jwb48V0wArMOy,https://api.spotify.com/v1/tracks/3PYx9Wte3jwb48V0wArMOy,https://api.spotify.com/v1/audio-analysis/3PYx9Wte3jwb48V0wArMOy,225920,4,KEANU REEVES,LOGIC
254,0.452,0.366,0,-14.15,0,0.0415,0.833,0,0.0789,0.629,115.006,audio_features,4ricyQVd20UQde1jpXCSuJ,spotify:track:4ricyQVd20UQde1jpXCSuJ,https://api.spotify.com/v1/tracks/4ricyQVd20UQde1jpXCSuJ,https://api.spotify.com/v1/audio-analysis/4ricyQVd20UQde1jpXCSuJ,133867,4,WINTER WONDERLAND,TONY BENNETT
255,0.607,0.813,4,-5.825,0,0.0936,0.0019,0.00088,0.305,0.195,133.962,audio_features,1JdWRS3PBZlSgKcPKcULtr,spotify:track:1JdWRS3PBZlSgKcPKcULtr,https://api.spotify.com/v1/tracks/1JdWRS3PBZlSgKcPKcULtr,https://api.spotify.com/v1/audio-analysis/1JdWRS3PBZlSgKcPKcULtr,325502,4,NIHILIST BLUES,BRING ME THE HORIZON FT GRIMES
256,0.892,0.507,0,-8.282,1,0.378,0.704,3.14E-05,0.109,0.695,143.96,audio_features,6tsOcBnaKgzK22yEiqRh8P,spotify:track:6tsOcBnaKgzK22yEiqRh8P,https://api.spotify.com/v1/tracks/6tsOcBnaKgzK22yEiqRh8P,https://api.spotify.com/v1/audio-analysis/6tsOcBnaKgzK22yEiqRh8P,158587,4,MONOPOLY,ARIANA GRANDE & VICTORIA MONET
257,0.567,0.765,1,-4.107,0,0.108,0.317,0,0.14,0.541,121.924,audio_features,5naYe7rLMZcLfO1DKg48MK,spotify:track:5naYe7rLMZcLfO1DKg48MK,https://api.spotify.com/v1/tracks/5naYe7rLMZcLfO1DKg48MK,https://api.spotify.com/v1/audio-analysis/5naYe7rLMZcLfO1DKg48MK,169467,4,ALL DAY AND NIGHT,JAX JONES/MARTIN SOLVEIG/BEER
258,0.262,0.137,8,-15.235,1,0.0344,0.913,6.74E-06,0.267,0.288,92.183,audio_features,2FPfeYlrbSBR8PwCU0zaqq,spotify:track:2FPfeYlrbSBR8PwCU0zaqq,https://api.spotify.com/v1/tracks/2FPfeYlrbSBR8PwCU0zaqq,https://api.spotify.com/v1/audio-analysis/2FPfeYlrbSBR8PwCU0zaqq,206600,3,HAVE YOURSELF A MERRY LITTLE CHRISTMAS,FRANK SINATRA
259,0.802,0.401,11,-8.946,1,0.768,0.247,0,0.116,0.287,70.504,audio_features,6U36pw5EGPH7zuQwMabAcY,spotify:track:6U36pw5EGPH7zuQwMabAcY,https://api.spotify.com/v1/tracks/6U36pw5EGPH7zuQwMabAcY,https://api.spotify.com/v1/audio-analysis/6U36pw5EGPH7zuQwMabAcY,90685,4,KEISHA & BECKY,RUSS & TION WAYNE
260,0.616,0.636,11,-3.846,1,0.0394,0.415,0,0.1,0.584,74.855,audio_features,34D9vWLSPmxD1c3yx3wUAu,spotify:track:34D9vWLSPmxD1c3yx3wUAu,https://api.spotify.com/v1/tracks/34D9vWLSPmxD1c3yx3wUAu,https://api.spotify.com/v1/audio-analysis/34D9vWLSPmxD1c3yx3wUAu,197013,4,BETTER MAN,WESTLIFE
261,0.645,0.568,5,-9.127,0,0.0823,0.543,0.266,0.257,0.391,84.999,audio_features,1DUSuNhF8P5vUGNPpQiZa5,spotify:track:1DUSuNhF8P5vUGNPpQiZa5,https://api.spotify.com/v1/tracks/1DUSuNhF8P5vUGNPpQiZa5,https://api.spotify.com/v1/audio-analysis/1DUSuNhF8P5vUGNPpQiZa5,166101,4,MY BAD,KHALID
262,0.614,0.605,0,-5.63,1,0.0319,0.21,0,0.162,0.333,127.099,audio_features,1eqwjXdMTed8Pz3PLNcHe9,spotify:track:1eqwjXdMTed8Pz3PLNcHe9,https://api.spotify.com/v1/tracks/1eqwjXdMTed8Pz3PLNcHe9,https://api.spotify.com/v1/audio-analysis/1eqwjXdMTed8Pz3PLNcHe9,217867,4,TWO OF US,LOUIS TOMLINSON
263,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,audio_features,18PergoIrGmRyeYxnaXJN2,spotify:track:18PergoIrGmRyeYxnaXJN2,https://api.spotify.com/v1/tracks/18PergoIrGmRyeYxnaXJN2,https://api.spotify.com/v1/audio-analysis/18PergoIrGmRyeYxnaXJN2,189052,4,KILL THIS LOVE,BLACKPINK
264,0.584,0.726,1,-4.604,1,0.0371,0.14,0,0.0984,0.398,106.979,audio_features,2JVwsN6viHjR9t5pCPQ4Br,spotify:track:2JVwsN6viHjR9t5pCPQ4Br,https://api.spotify.com/v1/tracks/2JVwsN6viHjR9t5pCPQ4Br,https://api.spotify.com/v1/audio-analysis/2JVwsN6viHjR9t5pCPQ4Br,212447,4,PRETTY SHINING PEOPLE,GEORGE EZRA
265,0.683,0.598,0,-5.487,1,0.0423,0.00873,0,0.156,0.62,78.969,audio_features,7yfi8B8opXjnRh4VZnOkz9,spotify:track:7yfi8B8opXjnRh4VZnOkz9,https://api.spotify.com/v1/tracks/7yfi8B8opXjnRh4VZnOkz9,https://api.spotify.com/v1/audio-analysis/7yfi8B8opXjnRh4VZnOkz9,167107,4,COOL,JONAS BROTHERS
266,0.483,0.858,9,-2.94,0,0.0346,0.0559,0.00107,0.514,0.712,188.055,audio_features,7gVGBGI4ZqvkYBlh2LdrQy,spotify:track:7gVGBGI4ZqvkYBlh2LdrQy,https://api.spotify.com/v1/tracks/7gVGBGI4ZqvkYBlh2LdrQy,https://api.spotify.com/v1/audio-analysis/7gVGBGI4ZqvkYBlh2LdrQy,357419,4,EXITS,FOALS
267,0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012,audio_features,09oZ9eXQ2fo6YDrPzJqAoP,spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,https://api.spotify.com/v1/tracks/09oZ9eXQ2fo6YDrPzJqAoP,https://api.spotify.com/v1/audio-analysis/09oZ9eXQ2fo6YDrPzJqAoP,177067,4,OUTTA MY HEAD,KHALID & JOHN MAYER
268,0.618,0.97,1,-3.249,1,0.0542,0.000618,0.0327,0.0544,0.673,121.989,audio_features,2muJzxNCRL7M2QeCmjPubU,spotify:track:2muJzxNCRL7M2QeCmjPubU,https://api.spotify.com/v1/tracks/2muJzxNCRL7M2QeCmjPubU,https://api.spotify.com/v1/audio-analysis/2muJzxNCRL7M2QeCmjPubU,297633,4,IN DEGREES,FOALS
269,0.631,0.7,1,-6.221,1,0.365,0.0602,8.11E-06,0.253,0.822,102.553,audio_features,2AdvXeF37oUqsX3uwKEMtD,spotify:track:2AdvXeF37oUqsX3uwKEMtD,https://api.spotify.com/v1/tracks/2AdvXeF37oUqsX3uwKEMtD,https://api.spotify.com/v1/audio-analysis/2AdvXeF37oUqsX3uwKEMtD,212778,4,CAN'T STOP CLOCKS,MIST
270,0.752,0.706,5,-6.274,1,0.0636,0.0797,0.000752,0.129,0.33,125.041,audio_features,507tQXutCPYNFkpOq8tmKF,spotify:track:507tQXutCPYNFkpOq8tmKF,https://api.spotify.com/v1/tracks/507tQXutCPYNFkpOq8tmKF,https://api.spotify.com/v1/audio-analysis/507tQXutCPYNFkpOq8tmKF,208812,4,DON'T WORRY BOUT ME,ZARA LARSSON
271,0.539,0.346,2,-7.92,0,0.172,0.779,0.000126,0.114,0.286,79.587,audio_features,2FX66yHFVe70treUSi9jLC,spotify:track:2FX66yHFVe70treUSi9jLC,https://api.spotify.com/v1/tracks/2FX66yHFVe70treUSi9jLC,https://api.spotify.com/v1/audio-analysis/2FX66yHFVe70treUSi9jLC,193514,4,RACING CARS,RUTI
272,0.6,0.688,5,-8.339,0,0.201,0.159,1.29E-05,0.409,0.0793,99.977,audio_features,63SevszngYpZOwf63o61K4,spotify:track:63SevszngYpZOwf63o61K4,https://api.spotify.com/v1/tracks/63SevszngYpZOwf63o61K4,https://api.spotify.com/v1/audio-analysis/63SevszngYpZOwf63o61K4,156600,4,NEVERMIND,DENNIS LLOYD
273,0.46,0.8,1,-3.584,1,0.05,0.289,6.16E-06,0.121,0.553,102.46,audio_features,4NSW0Km5ZG60L8FthUebPJ,spotify:track:4NSW0Km5ZG60L8FthUebPJ,https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,https://api.spotify.com/v1/audio-analysis/4NSW0Km5ZG60L8FthUebPJ,220396,4,WHAT I LIKE ABOUT YOU,JONAS BLUE FT THERESA REX
274,0.612,0.349,8,-6.984,1,0.26,0.0779,0,0.202,0.79,107.929,audio_features,3VHiIVQe8Sc6gtSsTp3pDz,spotify:track:3VHiIVQe8Sc6gtSsTp3pDz,https://api.spotify.com/v1/tracks/3VHiIVQe8Sc6gtSsTp3pDz,https://api.spotify.com/v1/audio-analysis/3VHiIVQe8Sc6gtSsTp3pDz,143663,4,RINGTONE,DR VADES & BLANCO
275,0.671,0.833,5,-5.152,0,0.395,0.0825,0,0.0726,0.702,79.351,audio_features,6ya8ejoKgw906Y8LWclqrp,spotify:track:6ya8ejoKgw906Y8LWclqrp,https://api.spotify.com/v1/tracks/6ya8ejoKgw906Y8LWclqrp,https://api.spotify.com/v1/audio-analysis/6ya8ejoKgw906Y8LWclqrp,233278,4,RACKS IN THE MIDDLE,NIPSEY HUSSLE/RODDY RICCH
276,0.649,0.517,1,-7.428,0,0.0297,0.0146,1.63E-06,0.145,0.35,119.997,audio_features,6Tvzf3VEi16JMhAgOwdt2y,spotify:track:6Tvzf3VEi16JMhAgOwdt2y,https://api.spotify.com/v1/tracks/6Tvzf3VEi16JMhAgOwdt2y,https://api.spotify.com/v1/audio-analysis/6Tvzf3VEi16JMhAgOwdt2y,219440,4,BIRDS,M HUNCHO
277,0.543,0.492,7,-7.432,1,0.156,0.0739,0,0.11,0.107,220.099,audio_features,2fSW54bA6x2iWePU7rpCiP,spotify:track:2fSW54bA6x2iWePU7rpCiP,https://api.spotify.com/v1/tracks/2fSW54bA6x2iWePU7rpCiP,https://api.spotify.com/v1/audio-analysis/2fSW54bA6x2iWePU7rpCiP,231298,4,MAMA,CLEAN BANDIT FT ELLIE GOULDING
278,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,audio_features,2x0RZdkZcD8QRI53XT4GI5,spotify:track:2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/tracks/2x0RZdkZcD8QRI53XT4GI5,https://api.spotify.com/v1/audio-analysis/2x0RZdkZcD8QRI53XT4GI5,157202,4,SOS,AVICII FT ALOE BLACC
279,0.856,0.708,1,-6.316,1,0.0966,0.187,0,0.27,0.479,105.035,audio_features,4v1aMar2KI6FkE8soih1YO,spotify:track:4v1aMar2KI6FkE8soih1YO,https://api.spotify.com/v1/tracks/4v1aMar2KI6FkE8soih1YO,https://api.spotify.com/v1/audio-analysis/4v1aMar2KI6FkE8soih1YO,170005,4,SPONSORED,HARDY CAPRIO
280,0.6,0.982,11,-3.921,1,0.0337,0.00349,0.48,0.124,0.212,127.994,audio_features,3jFnw3ndyhIOeWc3VzrMS4,spotify:track:3jFnw3ndyhIOeWc3VzrMS4,https://api.spotify.com/v1/tracks/3jFnw3ndyhIOeWc3VzrMS4,https://api.spotify.com/v1/audio-analysis/3jFnw3ndyhIOeWc3VzrMS4,201314,4,I'M NOT ALONE 2019,CALVIN HARRIS
281,0.392,0.334,7,-7.002,1,0.0431,0.75,1.29E-06,0.11,0.15,150.934,audio_features,4pPe9k81zusYnOJOKsTHss,spotify:track:4pPe9k81zusYnOJOKsTHss,https://api.spotify.com/v1/tracks/4pPe9k81zusYnOJOKsTHss,https://api.spotify.com/v1/audio-analysis/4pPe9k81zusYnOJOKsTHss,210340,3,I'LL NEVER LOVE AGAIN,MOLLY HOCKING
282,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4,I DON'T CARE,ED SHEERAN & JUSTIN BIEBER
283,0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,audio_features,5KawlOMHjWeUjQtnuRs22c,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,229773,4,BOY WITH LUV,BTS & HALSEY
284,0.906,0.638,10,-7.917,0,0.256,0.0342,1.70E-05,0.0725,0.789,99.959,audio_features,7sd72KZS8D59g5NmhxyHpJ,spotify:track:7sd72KZS8D59g5NmhxyHpJ,https://api.spotify.com/v1/tracks/7sd72KZS8D59g5NmhxyHpJ,https://api.spotify.com/v1/audio-analysis/7sd72KZS8D59g5NmhxyHpJ,191502,4,TOAST,KOFFEE
285,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,audio_features,44ZJ4hLD5onikKsVLQaILr,spotify:track:44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/tracks/44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/audio-analysis/44ZJ4hLD5onikKsVLQaILr,196267,4,VOSSI BOP,STORMZY
286,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,audio_features,6700Z4Izi8EbB6JNthU6Ma,spotify:track:6700Z4Izi8EbB6JNthU6Ma,https://api.spotify.com/v1/tracks/6700Z4Izi8EbB6JNthU6Ma,https://api.spotify.com/v1/audio-analysis/6700Z4Izi8EbB6JNthU6Ma,205687,4,HOLD ME WHILE YOU WAIT,LEWIS CAPALDI
287,0.717,0.617,9,-7.385,0,0.343,0.244,0,0.148,0.654,152.049,audio_features,3V3JxDpiUg0RAt1Mfbn6Ht,spotify:track:3V3JxDpiUg0RAt1Mfbn6Ht,https://api.spotify.com/v1/tracks/3V3JxDpiUg0RAt1Mfbn6Ht,https://api.spotify.com/v1/audio-analysis/3V3JxDpiUg0RAt1Mfbn6Ht,233684,4,CROSS ME,ED SHEERAN/CHANCE/PNB ROCK
288,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,audio_features,6LsAAHotRLMOHfCsSfYCsz,spotify:track:6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,190800,4,IF I CAN'T HAVE YOU,SHAWN MENDES
289,0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,audio_features,2S1LebN6AXXQqJolBxlWgO,spotify:track:2S1LebN6AXXQqJolBxlWgO,https://api.spotify.com/v1/tracks/2S1LebN6AXXQqJolBxlWgO,https://api.spotify.com/v1/audio-analysis/2S1LebN6AXXQqJolBxlWgO,281500,4,EARTH,LIL DICKY
290,0.9,0.592,6,-8.499,0,0.463,0.318,0,0.107,0.432,139.988,audio_features,3HUb7feX3gdnzZVEHy5yFj,spotify:track:3HUb7feX3gdnzZVEHy5yFj,https://api.spotify.com/v1/tracks/3HUb7feX3gdnzZVEHy5yFj,https://api.spotify.com/v1/audio-analysis/3HUb7feX3gdnzZVEHy5yFj,192387,4,NO DIET,DIGGA D
291,0.749,0.535,5,-4.054,0,0.0638,0.517,0,0.0942,0.459,124.008,audio_features,0PQoUlzP7ILdcrzpajHXc0,spotify:track:0PQoUlzP7ILdcrzpajHXc0,https://api.spotify.com/v1/tracks/0PQoUlzP7ILdcrzpajHXc0,https://api.spotify.com/v1/audio-analysis/0PQoUlzP7ILdcrzpajHXc0,189253,5,WORTH IT,YK OSIRIS
292,0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68E-06,0.134,0.166,90.042,audio_features,6IwKcFdiRQZOWeYNhUiWIv,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv,253813,4,NO ONE,JESS GLYNNE
293,0.688,0.656,4,-5.541,0,0.276,0.218,0,0.115,0.365,160.414,audio_features,3wLtYwtqvKK2ewelSVPeDK,spotify:track:3wLtYwtqvKK2ewelSVPeDK,https://api.spotify.com/v1/tracks/3wLtYwtqvKK2ewelSVPeDK,https://api.spotify.com/v1/audio-analysis/3wLtYwtqvKK2ewelSVPeDK,157657,4,DIE YOUNG,RODDY RICCH
